nb_mentions_global_g,nb_candidats_g,pourcent_mention_par_candidat_g,taux_de_reussite_g,note_a_l_ecrit_g,nb_mentions_b_g,pourcent_mentions_b_g,secteur,code_departement
121,152,79.6052631578947,95.0,11.6,32,26.4462809917355,0,83
121,153,79.0849673202614,95.0,11.8,37,30.5785123966942,0,56
121,155,78.0645161290323,94.0,11.1,28,23.1404958677686,0,30
121,156,77.5641025641026,95.0,12.1,47,38.8429752066116,0,33
121,156,77.5641025641026,96.0,10.5,55,45.4545454545455,1,56
121,157,77.0700636942675,92.0,11.4,40,33.0578512396694,0,54
121,158,76.5822784810127,87.0,11.3,46,38.0165289256198,0,33
121,158,76.5822784810127,90.0,12.4,46,38.0165289256198,0,1
121,158,76.5822784810127,96.0,11.4,44,36.3636363636364,1,39
121,159,76.1006289308176,91.0,11.1,36,29.7520661157025,0,59
121,160,75.625,94.0,11.9,44,36.3636363636364,0,78
121,161,75.1552795031056,91.0,11.3,31,25.6198347107438,0,57
121,161,75.1552795031056,97.0,11.1,52,42.9752066115703,0,77
121,163,74.2331288343558,83.0,12.5,38,31.404958677686,0,75
121,163,74.2331288343558,89.0,10.1,44,36.3636363636364,0,55
121,163,74.2331288343558,91.0,12.3,38,31.404958677686,0,44
121,166,72.8915662650602,90.0,11.1,34,28.099173553719,0,73
121,166,72.8915662650602,96.0,11.2,30,24.7933884297521,0,62
121,167,72.4550898203593,87.0,10.5,37,30.5785123966942,0,77
121,167,72.4550898203593,95.0,12.0,38,31.404958677686,0,84
121,170,71.1764705882353,94.0,11.6,46,38.0165289256198,0,83
121,171,70.7602339181287,90.0,10.4,46,38.0165289256198,0,95
121,172,70.3488372093023,95.0,10.8,40,33.0578512396694,0,77
121,174,69.5402298850575,91.0,10.1,35,28.9256198347107,0,84
121,187,64.7058823529412,86.0,10.2,32,26.4462809917355,0,95
121,187,64.7058823529412,86.0,10.6,30,24.7933884297521,0,2
121,188,64.3617021276596,84.0,9.9,50,41.3223140495868,0,33
121,190,63.6842105263158,80.0,7.2,54,44.6280991735537,0,976
121,190,63.6842105263158,87.0,9.9,43,35.5371900826446,0,95
121,196,61.734693877551,84.0,10.0,40,33.0578512396694,0,94
121,200,60.5,85.0,10.3,38,31.404958677686,0,91
121,200,60.5,86.0,9.8,30,24.7933884297521,0,93
121,272,44.4852941176471,83.0,5.6,40,33.0578512396694,0,976
121,289,41.8685121107266,74.0,7.6,31,25.6198347107438,0,976
122,123,99.1869918699187,100.0,13.4,57,46.7213114754098,1,14
122,128,95.3125,99.0,13.6,31,25.4098360655738,0,35
122,134,91.044776119403,97.0,12.5,31,25.4098360655738,0,75
122,134,91.044776119403,99.0,12.4,49,40.1639344262295,1,27
122,134,91.044776119403,99.0,13.0,34,27.8688524590164,1,41
122,135,90.3703703703704,97.0,13.3,37,30.327868852459,0,78
122,137,89.051094890511,99.0,12.5,34,27.8688524590164,1,24
122,137,89.051094890511,100.0,13.3,40,32.7868852459016,1,59
122,138,88.4057971014493,99.0,11.5,33,27.0491803278689,0,51
122,141,86.5248226950355,97.0,11.6,29,23.7704918032787,0,94
122,141,86.5248226950355,99.0,13.9,48,39.344262295082,1,60
122,142,85.9154929577465,94.0,11.6,44,36.0655737704918,0,35
122,145,84.1379310344828,91.0,13.1,29,23.7704918032787,0,92
122,146,83.5616438356164,95.0,11.8,36,29.5081967213115,0,54
122,147,82.9931972789116,95.0,12.5,41,33.6065573770492,0,14
122,148,82.4324324324324,96.0,13.0,51,41.8032786885246,1,72
122,149,81.8791946308725,96.0,11.8,28,22.9508196721311,1,56
122,151,80.794701986755,92.0,12.1,41,33.6065573770492,0,67
122,153,79.7385620915033,93.0,10.9,35,28.6885245901639,0,94
122,153,79.7385620915033,97.0,12.2,26,21.3114754098361,0,6
122,154,79.2207792207792,91.0,12.6,28,22.9508196721311,0,17
122,154,79.2207792207792,95.0,11.8,44,36.0655737704918,0,44
122,155,78.7096774193549,95.0,11.5,41,33.6065573770492,0,91
122,157,77.7070063694268,97.0,12.1,38,31.1475409836066,1,44
122,158,77.2151898734177,91.0,10.6,42,34.4262295081967,0,57
122,158,77.2151898734177,92.0,11.6,59,48.3606557377049,0,31
122,159,76.7295597484277,92.0,11.4,36,29.5081967213115,0,68
122,160,76.25,95.0,11.7,48,39.344262295082,0,77
122,161,75.776397515528,90.0,10.2,40,32.7868852459016,0,11
122,161,75.776397515528,94.0,12.1,27,22.1311475409836,0,24
122,162,75.3086419753087,90.0,10.4,34,27.8688524590164,0,17
122,163,74.8466257668712,89.0,11.5,36,29.5081967213115,0,45
122,163,74.8466257668712,90.0,10.9,43,35.2459016393443,0,33
122,167,73.0538922155689,90.0,11.8,43,35.2459016393443,0,18
122,167,73.0538922155689,92.0,11.2,40,32.7868852459016,0,78
122,170,71.7647058823529,84.0,12.6,40,32.7868852459016,0,92
122,173,70.5202312138728,94.0,11.5,50,40.9836065573771,0,44
122,174,70.1149425287356,89.0,9.8,39,31.9672131147541,0,31
122,181,67.4033149171271,87.0,11.3,38,31.1475409836066,0,91
122,190,64.2105263157895,79.0,10.5,35,28.6885245901639,0,11
122,194,62.8865979381443,85.0,11.1,36,29.5081967213115,0,87
122,197,61.9289340101523,90.0,10.8,36,29.5081967213115,0,6
122,206,59.2233009708738,87.0,9.0,44,36.0655737704918,0,93
122,267,45.6928838951311,80.0,7.2,37,30.327868852459,0,976
123,123,100,100.0,14.7,30,24.390243902439,1,44
123,124,99.1935483870968,100.0,14.1,39,31.7073170731707,1,62
123,126,97.6190476190476,99.0,14.2,46,37.3983739837398,1,31
123,127,96.8503937007874,100.0,12.7,61,49.5934959349593,1,44
123,129,95.3488372093023,99.0,13.2,51,41.4634146341463,1,75
123,131,93.8931297709924,99.0,13.0,28,22.7642276422764,0,67
123,132,93.1818181818182,96.0,13.5,20,16.260162601626,0,92
123,133,92.4812030075188,99.0,13.2,31,25.2032520325203,1,56
123,133,92.4812030075188,99.0,14.4,45,36.5853658536585,1,94
123,133,92.4812030075188,99.0,14.5,31,25.2032520325203,1,49
123,138,89.1304347826087,96.0,13.2,40,32.520325203252,0,56
123,138,89.1304347826087,99.0,13.2,49,39.8373983739837,1,56
123,139,88.4892086330935,99.0,13.9,50,40.650406504065,1,78
123,141,87.2340425531915,99.0,12.1,46,37.3983739837398,1,44
123,141,87.2340425531915,99.0,13.7,38,30.8943089430894,1,95
123,144,85.4166666666667,96.0,11.8,54,43.9024390243903,0,37
123,146,84.2465753424658,95.0,12.2,35,28.4552845528455,0,33
123,146,84.2465753424658,97.0,10.7,30,24.390243902439,0,77
123,147,83.6734693877551,96.0,13.1,38,30.8943089430894,0,14
123,150,82,97.0,11.7,46,37.3983739837398,1,971
123,152,80.9210526315789,91.0,11.6,36,29.2682926829268,0,35
123,152,80.9210526315789,98.0,12.3,41,33.3333333333333,0,77
123,153,80.3921568627451,93.0,11.9,40,32.520325203252,0,31
123,153,80.3921568627451,97.0,11.8,38,30.8943089430894,0,78
123,154,79.8701298701299,96.0,10.6,37,30.0813008130081,0,59
123,156,78.8461538461538,96.0,12.5,41,33.3333333333333,1,44
123,157,78.343949044586,93.0,11.0,42,34.1463414634146,0,30
123,158,77.8481012658228,96.0,11.8,44,35.7723577235772,0,57
123,160,76.875,91.0,11.6,38,30.8943089430894,0,30
123,160,76.875,92.0,10.9,35,28.4552845528455,0,30
123,160,76.875,93.0,10.5,34,27.6422764227642,0,60
123,165,74.5454545454546,92.0,11.4,28,22.7642276422764,0,94
123,167,73.6526946107784,91.0,12.0,32,26.0162601626016,0,77
123,169,72.7810650887574,87.0,11.4,31,25.2032520325203,0,45
123,172,71.5116279069768,86.0,11.0,33,26.8292682926829,0,31
123,173,71.0982658959538,84.0,11.6,38,30.8943089430894,0,33
123,173,71.0982658959538,87.0,11.1,43,34.9593495934959,0,84
123,183,67.2131147540984,92.0,9.9,40,32.520325203252,0,93
123,184,66.8478260869565,87.0,9.5,37,30.0813008130081,0,67
123,186,66.1290322580645,96.0,11.2,40,32.520325203252,0,971
123,188,65.4255319148936,89.0,10.1,42,34.1463414634146,0,77
123,194,63.4020618556701,87.0,10.4,51,41.4634146341463,0,31
123,197,62.4365482233503,88.0,10.6,42,34.1463414634146,0,83
123,209,58.8516746411483,89.0,8.2,41,33.3333333333333,0,91
123,220,55.9090909090909,89.0,9.7,40,32.520325203252,0,92
124,124,100,100.0,13.2,12,9.67741935483871,1,75
124,127,97.6377952755906,99.0,11.8,28,22.5806451612903,1,62
124,131,94.6564885496183,100.0,14.0,35,28.2258064516129,1,35
124,132,93.9393939393939,100.0,14.1,39,31.4516129032258,1,78
124,134,92.5373134328358,99.0,13.3,53,42.741935483871,1,35
124,134,92.5373134328358,100.0,13.0,42,33.8709677419355,1,59
124,136,91.1764705882353,99.0,15.2,37,29.8387096774194,1,86
124,142,87.3239436619718,99.0,11.5,40,32.258064516129,0,5
124,143,86.7132867132867,96.0,11.5,32,25.8064516129032,0,30
124,143,86.7132867132867,97.0,13.2,51,41.1290322580645,0,31
124,146,84.9315068493151,95.0,11.9,33,26.6129032258064,1,33
124,147,84.3537414965986,97.0,13.3,27,21.7741935483871,0,75
124,148,83.7837837837838,94.0,11.8,43,34.6774193548387,0,33
124,150,82.6666666666667,100.0,11.5,61,49.1935483870968,1,971
124,151,82.1192052980132,92.0,11.7,39,31.4516129032258,0,77
124,153,81.0457516339869,94.0,12.5,37,29.8387096774194,0,31
124,158,78.4810126582278,93.0,12.2,30,24.1935483870968,0,41
124,159,77.9874213836478,92.0,12.3,37,29.8387096774194,0,17
124,161,77.0186335403727,89.0,10.2,34,27.4193548387097,0,51
124,162,76.5432098765432,90.0,11.2,67,54.0322580645161,0,42
124,164,75.609756097561,91.0,10.7,34,27.4193548387097,0,45
124,165,75.1515151515151,91.0,11.0,47,37.9032258064516,0,57
124,166,74.6987951807229,95.0,9.0,39,31.4516129032258,0,67
124,170,72.9411764705882,93.0,10.2,34,27.4193548387097,0,94
124,172,72.093023255814,87.0,10.3,39,31.4516129032258,0,47
124,173,71.6763005780347,91.0,9.4,46,37.0967741935484,0,59
124,177,70.0564971751412,93.0,10.1,39,31.4516129032258,0,59
124,182,68.1318681318681,90.0,10.3,43,34.6774193548387,0,83
124,184,67.3913043478261,80.0,10.4,38,30.6451612903226,0,86
124,185,67.027027027027,81.0,10.0,41,33.0645161290323,0,60
124,185,67.027027027027,84.0,10.7,49,39.5161290322581,0,1
124,191,64.9214659685864,95.0,10.5,47,37.9032258064516,0,83
124,194,63.9175257731959,89.0,9.9,39,31.4516129032258,0,95
124,214,57.9439252336449,81.0,10.0,33,26.6129032258064,0,78
124,289,42.9065743944637,77.0,8.2,39,31.4516129032258,0,976
124,304,40.7894736842105,64.0,5.6,47,37.9032258064516,0,976
125,125,100,100.0,13.9,43,34.4,1,75
125,125,100,100.0,15.0,24,19.2,1,75
125,129,96.8992248062015,100.0,13.2,49,39.2,1,33
125,129,96.8992248062015,100.0,14.2,50,40,1,49
125,133,93.9849624060151,98.0,13.4,13,10.4,0,75
125,133,93.9849624060151,99.0,12.4,32,25.6,1,59
125,134,93.2835820895522,100.0,13.1,35,28,1,50
125,135,92.5925925925926,99.0,12.3,39,31.2,0,62
125,136,91.9117647058824,99.0,14.1,29,23.2,1,78
125,138,90.5797101449275,99.0,13.3,50,40,1,14
125,138,90.5797101449275,100.0,12.1,44,35.2,1,51
125,142,88.0281690140845,98.0,12.1,37,29.6,0,67
125,144,86.8055555555556,97.0,13.2,26,20.8,0,94
125,146,85.6164383561644,97.0,12.8,30,24,0,91
125,147,85.0340136054422,97.0,11.8,32,25.6,0,87
125,149,83.8926174496644,95.0,13.2,45,36,0,42
125,149,83.8926174496644,97.0,12.3,44,35.2,0,77
125,150,83.3333333333333,97.0,12.4,50,40,0,25
125,153,81.6993464052288,91.0,12.2,35,28,0,67
125,158,79.1139240506329,96.0,11.4,39,31.2,0,37
125,158,79.1139240506329,97.0,12.2,47,37.6,1,59
125,159,78.6163522012579,92.0,11.4,33,26.4,0,92
125,160,78.125,91.0,11.2,49,39.2,0,87
125,160,78.125,92.0,11.1,39,31.2,0,67
125,160,78.125,92.0,11.7,39,31.2,0,91
125,162,77.1604938271605,95.0,11.7,41,32.8,0,94
125,162,77.1604938271605,96.0,11.6,42,33.6,0,28
125,163,76.6871165644172,91.0,11.2,43,34.4,0,37
125,169,73.9644970414201,88.0,12.2,52,41.6,0,33
125,171,73.0994152046784,91.0,11.6,35,28,1,1
125,172,72.6744186046512,91.0,10.6,42,33.6,0,95
125,175,71.4285714285714,91.0,10.4,39,31.2,0,93
125,182,68.6813186813187,88.0,10.7,38,30.4,0,77
125,184,67.9347826086957,85.0,11.4,40,32,0,30
125,184,67.9347826086957,90.0,10.9,50,40,0,45
125,185,67.5675675675676,84.0,10.8,38,30.4,0,59
125,186,67.2043010752688,82.0,9.8,37,29.6,0,42
125,186,67.2043010752688,87.0,10.9,38,30.4,0,27
125,187,66.8449197860963,83.0,9.6,38,30.4,0,17
125,188,66.4893617021277,91.0,11.6,42,33.6,0,6
125,206,60.6796116504854,83.0,8.7,41,32.8,0,42
125,221,56.5610859728507,77.0,8.7,36,28.8,0,82
125,325,38.4615384615385,68.0,5.2,28,22.4,0,976
126,131,96.1832061068702,98.0,12.8,34,26.984126984127,0,51
126,132,95.4545454545455,100.0,11.8,36,28.5714285714286,0,59
126,136,92.6470588235294,99.0,13.9,35,27.7777777777778,1,51
126,138,91.304347826087,99.0,13.6,50,39.6825396825397,1,60
126,143,88.1118881118881,98.0,12.9,33,26.1904761904762,1,81
126,146,86.3013698630137,100.0,10.8,23,18.2539682539683,1,973
126,148,85.1351351351351,95.0,12.7,48,38.0952380952381,1,50
126,150,84,97.0,14.1,53,42.0634920634921,1,44
126,153,82.3529411764706,98.0,12.2,51,40.4761904761905,1,77
126,154,81.8181818181818,94.0,11.2,38,30.1587301587302,0,92
126,154,81.8181818181818,97.0,12.2,53,42.0634920634921,1,59
126,155,81.2903225806452,95.0,12.4,36,28.5714285714286,0,78
126,158,79.746835443038,93.0,10.8,45,35.7142857142857,0,33
126,159,79.2452830188679,95.0,14.1,24,19.047619047619,0,92
126,164,76.8292682926829,86.0,11.6,47,37.3015873015873,0,35
126,170,74.1176470588235,94.0,12.2,33,26.1904761904762,0,92
126,173,72.8323699421965,87.0,11.1,39,30.952380952381,0,30
126,174,72.4137931034483,91.0,10.9,31,24.6031746031746,0,44
126,184,68.4782608695652,90.0,9.8,42,33.3333333333333,0,91
126,199,63.3165829145729,86.0,9.1,36,28.5714285714286,0,77
126,219,57.5342465753425,78.0,10.3,41,32.5396825396825,0,31
126,252,50,79.0,8.6,50,39.6825396825397,0,971
127,137,92.7007299270073,99.0,13.8,43,33.8582677165354,1,25
127,143,88.8111888111888,100.0,12.2,66,51.9685039370079,1,44
127,145,87.5862068965517,97.0,13.3,44,34.6456692913386,0,1
127,146,86.986301369863,99.0,11.7,49,38.5826771653543,1,42
127,148,85.8108108108108,91.0,13.4,25,19.6850393700787,0,78
127,148,85.8108108108108,93.0,10.8,42,33.0708661417323,0,40
127,152,83.5526315789474,95.0,12.0,35,27.5590551181102,1,37
127,154,82.4675324675325,94.0,13.0,43,33.8582677165354,0,31
127,154,82.4675324675325,99.0,12.9,47,37.007874015748,0,77
127,155,81.9354838709677,97.0,10.9,37,29.1338582677165,0,62
127,157,80.8917197452229,92.0,12.1,45,35.4330708661417,0,44
127,159,79.874213836478,94.0,11.3,36,28.3464566929134,0,77
127,160,79.375,98.0,10.8,45,35.4330708661417,0,62
127,161,78.8819875776398,91.0,12.1,34,26.7716535433071,0,59
127,161,78.8819875776398,92.0,11.7,28,22.0472440944882,0,91
127,162,78.3950617283951,91.0,12.2,37,29.1338582677165,0,92
127,163,77.9141104294479,93.0,10.7,53,41.7322834645669,0,78
127,163,77.9141104294479,99.0,10.8,41,32.2834645669291,0,6
127,165,76.969696969697,92.0,11.4,53,41.7322834645669,0,78
127,170,74.7058823529412,91.0,9.8,40,31.496062992126,0,33
127,176,72.1590909090909,93.0,10.1,49,38.5826771653543,0,6
127,178,71.3483146067416,92.0,11.9,46,36.2204724409449,0,78
127,191,66.4921465968586,80.0,10.9,40,31.496062992126,0,33
127,192,66.1458333333333,83.0,11.1,45,35.4330708661417,0,87
127,214,59.3457943925234,78.0,9.6,42,33.0708661417323,0,60
128,128,100,100.0,15.6,24,18.75,1,75
128,130,98.4615384615385,100.0,14.9,38,29.6875,1,80
128,134,95.5223880597015,99.0,12.0,57,44.53125,1,59
128,139,92.0863309352518,99.0,13.3,40,31.25,0,49
128,140,91.4285714285714,99.0,13.2,44,34.375,1,33
128,147,87.0748299319728,95.0,11.4,37,28.90625,0,2
128,150,85.3333333333334,95.0,12.7,50,39.0625,0,31
128,150,85.3333333333334,97.0,12.4,66,51.5625,1,93
128,150,85.3333333333334,97.0,12.8,34,26.5625,1,33
128,155,82.5806451612903,94.0,12.8,40,31.25,0,78
128,155,82.5806451612903,98.0,11.9,54,42.1875,1,72
128,157,81.5286624203822,99.0,11.8,55,42.96875,1,95
128,160,80,94.0,11.4,36,28.125,0,44
128,161,79.5031055900621,96.0,10.6,42,32.8125,0,31
128,161,79.5031055900621,97.0,12.1,43,33.59375,1,14
128,166,77.1084337349398,87.0,12.1,44,34.375,0,1
128,166,77.1084337349398,91.0,11.8,53,41.40625,0,37
128,167,76.6467065868264,89.0,11.4,53,41.40625,0,44
128,167,76.6467065868264,89.0,11.7,31,24.21875,0,33
128,168,76.1904761904762,95.0,11.3,41,32.03125,0,59
128,170,75.2941176470588,86.0,12.8,42,32.8125,0,31
128,171,74.8538011695906,92.0,11.0,51,39.84375,0,84
128,173,73.9884393063584,89.0,11.2,48,37.5,0,78
128,180,71.1111111111111,88.0,11.7,40,31.25,0,31
128,180,71.1111111111111,94.0,11.4,32,25,0,77
128,186,68.8172043010753,88.0,9.7,32,25,0,84
128,189,67.7248677248677,88.0,11.7,51,39.84375,0,78
128,190,67.3684210526316,90.0,10.5,38,29.6875,0,31
129,130,99.2307692307692,100.0,14.9,42,32.5581395348837,1,75
129,136,94.8529411764706,100.0,14.3,69,53.4883720930233,1,59
129,138,93.4782608695652,99.0,13.4,34,26.3565891472868,1,14
129,139,92.8057553956834,99.0,11.8,28,21.7054263565891,1,42
129,139,92.8057553956834,99.0,12.5,51,39.5348837209302,1,59
129,143,90.2097902097902,99.0,13.0,39,30.2325581395349,1,42
129,144,89.5833333333333,96.0,12.3,47,36.4341085271318,0,92
129,145,88.9655172413793,97.0,14.1,34,26.3565891472868,0,78
129,146,88.3561643835617,100.0,12.6,43,33.3333333333333,1,83
129,150,86,99.0,12.9,29,22.4806201550388,0,94
129,153,84.3137254901961,97.0,12.3,45,34.8837209302326,0,62
129,154,83.7662337662338,100.0,12.5,60,46.5116279069767,1,971
129,156,82.6923076923077,99.0,11.7,43,33.3333333333333,0,68
129,157,82.1656050955414,94.0,11.1,41,31.7829457364341,0,35
129,157,82.1656050955414,96.0,11.4,38,29.4573643410853,0,77
129,158,81.6455696202532,99.0,13.3,49,37.984496124031,0,77
129,165,78.1818181818182,96.0,11.4,39,30.2325581395349,0,92
129,166,77.710843373494,95.0,11.6,55,42.6356589147287,0,91
129,166,77.710843373494,97.0,12.0,61,47.2868217054264,1,44
129,167,77.2455089820359,86.0,12.0,23,17.8294573643411,0,75
129,167,77.2455089820359,90.0,11.4,37,28.6821705426357,0,92
129,167,77.2455089820359,90.0,11.8,22,17.0542635658915,0,75
129,168,76.7857142857143,94.0,11.6,38,29.4573643410853,0,68
129,169,76.3313609467456,96.0,11.0,33,25.5813953488372,0,59
129,176,73.2954545454546,91.0,11.5,42,32.5581395348837,0,86
129,176,73.2954545454546,95.0,11.6,46,35.6589147286822,0,78
129,178,72.4719101123596,91.0,11.9,29,22.4806201550388,0,14
129,178,72.4719101123596,93.0,11.0,32,24.8062015503876,0,67
129,181,71.2707182320442,87.0,10.7,32,24.8062015503876,0,93
129,186,69.3548387096774,87.0,11.0,35,27.1317829457364,0,73
129,193,66.839378238342,84.0,11.0,39,30.2325581395349,0,42
129,199,64.8241206030151,93.0,9.5,41,31.7829457364341,0,83
129,204,63.2352941176471,84.0,11.3,45,34.8837209302326,0,31
129,211,61.1374407582938,85.0,10.9,47,36.4341085271318,0,24
130,132,98.4848484848485,100.0,12.8,34,26.1538461538462,1,62
130,134,97.0149253731343,99.0,12.9,51,39.2307692307692,1,35
130,137,94.8905109489051,99.0,13.1,50,38.4615384615385,0,44
130,140,92.8571428571429,99.0,12.8,45,34.6153846153846,1,59
130,144,90.2777777777778,100.0,11.6,50,38.4615384615385,1,35
130,147,88.4353741496599,98.0,12.3,45,34.6153846153846,0,5
130,148,87.8378378378378,98.0,12.1,52,40,1,56
130,151,86.0927152317881,96.0,12.2,39,30,0,18
130,156,83.3333333333333,98.0,12.4,41,31.5384615384615,0,57
130,158,82.2784810126582,93.0,12.6,38,29.2307692307692,0,94
130,158,82.2784810126582,98.0,9.9,43,33.0769230769231,0,6
130,160,81.25,94.0,12.2,49,37.6923076923077,0,49
130,160,81.25,96.0,12.0,39,30,1,68
130,165,78.7878787878788,93.0,12.2,31,23.8461538461538,0,35
130,171,76.0233918128655,91.0,11.8,32,24.6153846153846,0,31
130,172,75.5813953488372,92.0,10.4,35,26.9230769230769,0,78
130,173,75.1445086705202,98.0,10.3,63,48.4615384615385,1,59
130,174,74.7126436781609,89.0,11.9,45,34.6153846153846,0,33
130,177,73.4463276836158,89.0,11.1,40,30.7692307692308,0,44
130,177,73.4463276836158,90.0,10.4,44,33.8461538461538,0,73
130,179,72.6256983240224,92.0,11.9,54,41.5384615384615,0,81
130,180,72.2222222222222,88.0,11.4,48,36.9230769230769,0,33
130,181,71.8232044198895,89.0,11.1,29,22.3076923076923,0,27
130,182,71.4285714285714,89.0,11.0,53,40.7692307692308,0,1
130,182,71.4285714285714,92.0,11.4,36,27.6923076923077,0,92
130,183,71.0382513661202,91.0,9.7,50,38.4615384615385,0,95
130,186,69.8924731182796,84.0,11.8,36,27.6923076923077,0,31
130,186,69.8924731182796,88.0,9.9,32,24.6153846153846,0,33
130,187,69.5187165775401,93.0,11.7,37,28.4615384615385,0,93
130,192,67.7083333333333,90.0,9.8,43,33.0769230769231,0,30
130,195,66.6666666666667,85.0,9.4,48,36.9230769230769,0,89
130,203,64.0394088669951,84.0,9.9,39,30,0,93
130,225,57.7777777777778,80.0,9.7,35,26.9230769230769,0,78
131,133,98.4962406015038,100.0,13.0,27,20.6106870229008,1,59
131,133,98.4962406015038,100.0,13.7,50,38.1679389312977,1,95
131,135,97.037037037037,100.0,13.2,47,35.8778625954198,1,16
131,138,94.9275362318841,99.0,12.1,50,38.1679389312977,1,68
131,140,93.5714285714286,99.0,13.9,24,18.3206106870229,0,92
131,142,92.2535211267606,99.0,11.5,55,41.9847328244275,1,30
131,143,91.6083916083916,99.0,12.6,33,25.1908396946565,1,17
131,150,87.3333333333333,98.0,12.9,47,35.8778625954198,0,92
131,150,87.3333333333333,99.0,12.0,33,25.1908396946565,0,84
131,154,85.0649350649351,98.0,12.2,50,38.1679389312977,0,56
131,155,84.5161290322581,97.0,12.5,49,37.4045801526718,1,44
131,156,83.974358974359,96.0,11.1,52,39.6946564885496,0,91
131,158,82.9113924050633,98.0,12.0,46,35.1145038167939,0,57
131,159,82.3899371069182,93.0,12.1,36,27.4809160305344,0,92
131,160,81.875,94.0,12.7,31,23.6641221374046,0,35
131,162,80.8641975308642,94.0,11.1,39,29.7709923664122,0,17
131,163,80.3680981595092,94.0,12.6,28,21.3740458015267,0,94
131,165,79.3939393939394,93.0,12.3,42,32.0610687022901,0,42
131,172,76.1627906976744,92.0,12.4,33,25.1908396946565,0,42
131,172,76.1627906976744,95.0,11.4,41,31.2977099236641,0,14
131,176,74.4318181818182,93.0,10.4,38,29.0076335877863,0,95
